lawID,law_book,article,title,content,bookTitle,citations
241794,BGB,§ 812,Herausgabeanspruch,"(1) Wer durch die Leistung eines anderen oder in sonstiger Weise auf dessen Kosten etwas ohne rechtlichen Grund erlangt, ist ihm zur Herausgabe verpflichtet. Diese Verpflichtung besteht auch dann, wenn der rechtliche Grund später wegfällt oder der mit einer Leistung nach dem Inhalt des Rechtsgeschäfts bezweckte Erfolg nicht eintritt.
          (2) Als Leistung gilt auch die durch Vertrag erfolgte Anerkennung des Bestehens oder des Nichtbestehens eines Schuldverhältnisses.
        ",Bürgerliches Gesetzbuch,2630
204588,ArbGG,§ 69,Urteil,"(1) Das Urteil nebst Tatbestand und Entscheidungsgründen ist von sämtlichen Mitgliedern der Kammer zu unterschreiben. § 60 Abs. 1 bis 3 und Abs. 4 Satz 2 bis 4 ist entsprechend mit der Maßgabe anzuwenden, dass die Frist nach Absatz 4 Satz 3 vier Wochen beträgt und im Falle des Absatzes 4 Satz 4 Tatbestand und Entscheidungsgründe von sämtlichen Mitgliedern der Kammer zu unterschreiben sind.
          (2) Im Urteil kann von der Darstellung des Tatbestandes und, soweit das Berufungsgericht den Gründen der angefochtenen Entscheidung folgt und dies in seinem Urteil feststellt, auch von der Darstellung der Entscheidungsgründe abgesehen werden.
          (3) Ist gegen das Urteil die Revision statthaft, so soll der Tatbestand eine gedrängte Darstellung des Sach- und Streitstandes auf der Grundlage der mündlichen Vorträge der Parteien enthalten. Eine Bezugnahme auf das angefochtene Urteil sowie auf Schriftsätze, Protokolle und andere Unterlagen ist zulässig, soweit hierdurch die Beurteilung des Parteivorbringens durch das Revisionsgericht nicht wesentlich erschwert wird.
          (4) § 540 Abs. 1 der Zivilprozessordnung findet keine Anwendung. § 313a Abs. 1 Satz 2 der Zivilprozessordnung findet mit der Maßgabe entsprechende Anwendung, dass es keiner Entscheidungsgründe bedarf, wenn die Parteien auf sie verzichtet haben; im Übrigen sind die §§ 313a und 313b der Zivilprozessordnung entsprechend anwendbar.
        ",Arbeitsgerichtsgesetz,2594
214327,ZPO,§ 3,Wertfestsetzung nach freiem Ermessen,"Der Wert wird von dem Gericht nach freiem Ermessen festgesetzt; es kann eine beantragte Beweisaufnahme sowie von Amts wegen die Einnahme des Augenscheins und die Begutachtung durch Sachverständige anordnen.
        ",Zivilprozessordnung,2563
241113,BGB,§ 307,Inhaltskontrolle,"(1) Bestimmungen in Allgemeinen Geschäftsbedingungen sind unwirksam, wenn sie den Vertragspartner des Verwenders entgegen den Geboten von Treu und Glauben unangemessen benachteiligen. Eine unangemessene Benachteiligung kann sich auch daraus ergeben, dass die Bestimmung nicht klar und verständlich ist.
          
            (2) Eine unangemessene Benachteiligung ist im Zweifel anzunehmen, wenn eine Bestimmung 
            
              1.
              
                mit wesentlichen Grundgedanken der gesetzlichen Regelung, von der abgewichen wird, nicht zu vereinbaren ist oder
              
               
              2.
              
                wesentliche Rechte oder Pflichten, die sich aus der Natur des Vertrags ergeben, so einschränkt, dass die Erreichung des Vertragszwecks gefährdet ist.
              
               
            
             
          
          (3) Die Absätze 1 und 2 sowie die §§ 308 und 309 gelten nur für Bestimmungen in Allgemeinen Geschäftsbedingungen, durch die von Rechtsvorschriften abweichende oder diese ergänzende Regelungen vereinbart werden. Andere Bestimmungen können nach Absatz 1 Satz 2 in Verbindung mit Absatz 1 Satz 1 unwirksam sein.
        ",Bürgerliches Gesetzbuch,2536
236669,VwGO,§ 133,,"(1) Die Nichtzulassung der Revision kann durch Beschwerde angefochten werden.
          (2) Die Beschwerde ist bei dem Gericht, gegen dessen Urteil Revision eingelegt werden soll, innerhalb eines Monats nach Zustellung des vollständigen Urteils einzulegen. Die Beschwerde muß das angefochtene Urteil bezeichnen.
          (3) Die Beschwerde ist innerhalb von zwei Monaten nach der Zustellung des vollständigen Urteils zu begründen. Die Begründung ist bei dem Gericht, gegen dessen Urteil Revision eingelegt werden soll, einzureichen. In der Begründung muß die grundsätzliche Bedeutung der Rechtssache dargelegt oder die Entscheidung, von der das Urteil abweicht, oder der Verfahrensmangel bezeichnet werden.
          (4) Die Einlegung der Beschwerde hemmt die Rechtskraft des Urteils.
          (5) Wird der Beschwerde nicht abgeholfen, entscheidet das Bundesverwaltungsgericht durch Beschluß. Der Beschluß soll kurz begründet werden; von einer Begründung kann abgesehen werden, wenn sie nicht geeignet ist, zur Klärung der Voraussetzungen beizutragen, unter denen eine Revision zuzulassen ist. Mit der Ablehnung der Beschwerde durch das Bundesverwaltungsgericht wird das Urteil rechtskräftig.
          (6) Liegen die Voraussetzungen des § 132 Abs. 2 Nr. 3 vor, kann das Bundesverwaltungsgericht in dem Beschluß das angefochtene Urteil aufheben und den Rechtsstreit zur anderweitigen Verhandlung und Entscheidung zurückverweisen.
        ",Verwaltungsgerichtsordnung,2472
241050,BGB,§ 249,Art und Umfang des Schadensersatzes,"(1) Wer zum Schadensersatz verpflichtet ist, hat den Zustand herzustellen, der bestehen würde, wenn der zum Ersatz verpflichtende Umstand nicht eingetreten wäre.
          (2) Ist wegen Verletzung einer Person oder wegen Beschädigung einer Sache Schadensersatz zu leisten, so kann der Gläubiger statt der Herstellung den dazu erforderlichen Geldbetrag verlangen. Bei der Beschädigung einer Sache schließt der nach Satz 1 erforderliche Geldbetrag die Umsatzsteuer nur mit ein, wenn und soweit sie tatsächlich angefallen ist.
        ",Bürgerliches Gesetzbuch,2381
236723,VwGO,§ 188,,"Die Sachgebiete in Angelegenheiten der Fürsorge mit Ausnahme der Angelegenheiten der Sozialhilfe und des Asylbewerberleistungsgesetzes, der Jugendhilfe, der Kriegsopferfürsorge, der Schwerbehindertenfürsorge sowie der Ausbildungsförderung sollen in einer Kammer oder in einem Senat zusammengefaßt werden. Gerichtskosten (Gebühren und Auslagen) werden in den Verfahren dieser Art nicht erhoben; dies gilt nicht für Erstattungsstreitigkeiten zwischen Sozialleistungsträgern.
        ",Verwaltungsgerichtsordnung,2303
214865,ZPO,§ 529,Prüfungsumfang des Berufungsgerichts,"
            (1) Das Berufungsgericht hat seiner Verhandlung und Entscheidung zugrunde zu legen: 
            
              1.
              
                die vom Gericht des ersten Rechtszuges festgestellten Tatsachen, soweit nicht konkrete Anhaltspunkte Zweifel an der Richtigkeit oder Vollständigkeit der entscheidungserheblichen Feststellungen begründen und deshalb eine erneute Feststellung gebieten;
              
               
              2.
              
                neue Tatsachen, soweit deren Berücksichtigung zulässig ist.
              
               
            
             
          
          (2) Auf einen Mangel des Verfahrens, der nicht von Amts wegen zu berücksichtigen ist, wird das angefochtene Urteil nur geprüft, wenn dieser nach § 520 Abs. 3 geltend gemacht worden ist. Im Übrigen ist das Berufungsgericht an die geltend gemachten Berufungsgründe nicht gebunden.
        ",Zivilprozessordnung,2294
236704,VwGO,§ 166,,"(1) Die Vorschriften der Zivilprozeßordnung über die Prozesskostenhilfe sowie § 569 Abs. 3 Nr. 2 der Zivilprozessordnung gelten entsprechend. Einem Beteiligten, dem Prozesskostenhilfe bewilligt worden ist, kann auch ein Steuerberater, Steuerbevollmächtigter, Wirtschaftsprüfer oder vereidigter Buchprüfer beigeordnet werden. Die Vergütung richtet sich nach den für den beigeordneten Rechtsanwalt geltenden Vorschriften des Rechtsanwaltsvergütungsgesetzes.
          (2) Die Prüfung der persönlichen und wirtschaftlichen Verhältnisse nach den §§ 114 bis 116 der Zivilprozessordnung einschließlich der in § 118 Absatz 2 der Zivilprozessordnung bezeichneten Maßnahmen, der Beurkundung von Vergleichen nach § 118 Absatz 1 Satz 3 der Zivilprozessordnung und der Entscheidungen nach § 118 Absatz 2 Satz 4 der Zivilprozessordnung obliegt dem Urkundsbeamten der Geschäftsstelle des jeweiligen Rechtszugs, wenn der Vorsitzende ihm das Verfahren insoweit überträgt. Liegen die Voraussetzungen für die Bewilligung der Prozesskostenhilfe hiernach nicht vor, erlässt der Urkundsbeamte die den Antrag ablehnende Entscheidung; anderenfalls vermerkt der Urkundsbeamte in den Prozessakten, dass dem Antragsteller nach seinen persönlichen und wirtschaftlichen Verhältnissen Prozesskostenhilfe gewährt werden kann und in welcher Höhe gegebenenfalls Monatsraten oder Beträge aus dem Vermögen zu zahlen sind.
          (3) Dem Urkundsbeamten obliegen im Verfahren über die Prozesskostenhilfe ferner die Bestimmung des Zeitpunkts für die Einstellung und eine Wiederaufnahme der Zahlungen nach § 120 Absatz 3 der Zivilprozessordnung sowie die Änderung und die Aufhebung der Bewilligung der Prozesskostenhilfe nach den §§ 120a und 124 Absatz 1 Nummer 2 bis 5 der Zivilprozessordnung.
          (4) Der Vorsitzende kann Aufgaben nach den Absätzen 2 und 3 zu jedem Zeitpunkt an sich ziehen. § 5 Absatz 1 Nummer 1, die §§ 6, 7, 8 Absatz 1 bis 4 und § 9 des Rechtspflegergesetzes gelten entsprechend mit der Maßgabe, dass an die Stelle des Rechtspflegers der Urkundsbeamte der Geschäftsstelle tritt.
          (5) § 87a Absatz 3 gilt entsprechend.
          (6) Gegen Entscheidungen des Urkundsbeamten nach den Absätzen 2 und 3 kann innerhalb von zwei Wochen nach Bekanntgabe die Entscheidung des Gerichts beantragt werden.
          (7) Durch Landesgesetz kann bestimmt werden, dass die Absätze 2 bis 6 für die Gerichte des jeweiligen Landes nicht anzuwenden sind.
        ",Verwaltungsgerichtsordnung,2246
203727,FGO,§ 100,,"(1) Soweit ein angefochtener Verwaltungsakt rechtswidrig und der Kläger dadurch in seinen Rechten verletzt ist, hebt das Gericht den Verwaltungsakt und die etwaige Entscheidung über den außergerichtlichen Rechtsbehelf auf; die Finanzbehörde ist an die rechtliche Beurteilung gebunden, die der Aufhebung zugrunde liegt, an die tatsächliche so weit, als nicht neu bekannt werdende Tatsachen und Beweismittel eine andere Beurteilung rechtfertigen. Ist der Verwaltungsakt schon vollzogen, so kann das Gericht auf Antrag auch aussprechen, dass und wie die Finanzbehörde die Vollziehung rückgängig zu machen hat. Dieser Ausspruch ist nur zulässig, wenn die Behörde dazu in der Lage und diese Frage spruchreif ist. Hat sich der Verwaltungsakt vorher durch Zurücknahme oder anders erledigt, so spricht das Gericht auf Antrag durch Urteil aus, dass der Verwaltungsakt rechtswidrig gewesen ist, wenn der Kläger ein berechtigtes Interesse an dieser Feststellung hat.
          (2) Begehrt der Kläger die Änderung eines Verwaltungsakts, der einen Geldbetrag festsetzt oder eine darauf bezogene Feststellung trifft, kann das Gericht den Betrag in anderer Höhe festsetzen oder die Feststellung durch eine andere ersetzen. Erfordert die Ermittlung des festzusetzenden oder festzustellenden Betrags einen nicht unerheblichen Aufwand, kann das Gericht die Änderung des Verwaltungsakts durch Angabe der zu Unrecht berücksichtigten oder nicht berücksichtigten tatsächlichen oder rechtlichen Verhältnisse so bestimmen, dass die Behörde den Betrag auf Grund der Entscheidung errechnen kann. Die Behörde teilt den Beteiligten das Ergebnis der Neuberechnung unverzüglich formlos mit; nach Rechtskraft der Entscheidung ist der Verwaltungsakt mit dem geänderten Inhalt neu bekannt zu geben.
          (3) Hält das Gericht eine weitere Sachaufklärung für erforderlich, kann es, ohne in der Sache selbst zu entscheiden, den Verwaltungsakt und die Entscheidung über den außergerichtlichen Rechtsbehelf aufheben, soweit nach Art oder Umfang die noch erforderlichen Ermittlungen erheblich sind und die Aufhebung auch unter Berücksichtigung der Belange der Beteiligten sachdienlich ist. Satz 1 gilt nicht, soweit der Steuerpflichtige seiner Erklärungspflicht nicht nachgekommen ist und deshalb die Besteuerungsgrundlagen geschätzt worden sind. Auf Antrag kann das Gericht bis zum Erlass des neuen Verwaltungsakts eine einstweilige Regelung treffen, insbesondere bestimmen, dass Sicherheiten geleistet werden oder ganz oder zum Teil bestehen bleiben und Leistungen zunächst nicht zurückgewährt werden müssen. Der Beschluss kann jederzeit geändert oder aufgehoben werden. Eine Entscheidung nach Satz 1 kann nur binnen sechs Monaten seit Eingang der Akten der Behörde bei Gericht ergehen.
          (4) Kann neben der Aufhebung eines Verwaltungsakts eine Leistung verlangt werden, so ist im gleichen Verfahren auch die Verurteilung zur Leistung zulässig.
        ",Finanzgerichtsordnung,2240
216847,SGG,§ 144,,"
            (1) Die Berufung bedarf der Zulassung in dem Urteil des Sozialgerichts oder auf Beschwerde durch Beschluß des Landessozialgerichts, wenn der Wert des Beschwerdegegenstandes 
            
              1.
              
                bei einer Klage, die eine Geld-, Dienst- oder Sachleistung oder einen hierauf gerichteten Verwaltungsakt betrifft, 750 Euro oder
              
              2.
              
                bei einer Erstattungsstreitigkeit zwischen juristischen Personen des öffentlichen Rechts oder Behörden 10.000 Euro
              
            
            nicht übersteigt. Das gilt nicht, wenn die Berufung wiederkehrende oder laufende Leistungen für mehr als ein Jahr betrifft.
          
          
            (2) Die Berufung ist zuzulassen, wenn 
            
              1.
              
                die Rechtssache grundsätzliche Bedeutung hat,
              
              2.
              
                das Urteil von einer Entscheidung des Landessozialgerichts, des Bundessozialgerichts, des Gemeinsamen Senats der obersten Gerichtshöfe des Bundes oder des Bundesverfassungsgerichts abweicht und auf dieser Abweichung beruht oder
              
              3.
              
                ein der Beurteilung des Berufungsgerichts unterliegender Verfahrensmangel geltend gemacht wird und vorliegt, auf dem die Entscheidung beruhen kann.
              
            
          
          (3) Das Landessozialgericht ist an die Zulassung gebunden.
          (4) Die Berufung ist ausgeschlossen, wenn es sich um die Kosten des Verfahrens handelt.
        ",Sozialgerichtsgesetz,2178
236640,VwGO,§ 108,,"(1) Das Gericht entscheidet nach seiner freien, aus dem Gesamtergebnis des Verfahrens gewonnenen Überzeugung. In dem Urteil sind die Gründe anzugeben, die für die richterliche Überzeugung leitend gewesen sind.
          (2) Das Urteil darf nur auf Tatsachen und Beweisergebnisse gestützt werden, zu denen die Beteiligten sich äußern konnten.
        ",Verwaltungsgerichtsordnung,2178
241107,BGB,§ 305,Einbeziehung Allgemeiner Geschäftsbedingungen in den Vertrag,"(1) Allgemeine Geschäftsbedingungen sind alle für eine Vielzahl von Verträgen vorformulierten Vertragsbedingungen, die eine Vertragspartei (Verwender) der anderen Vertragspartei bei Abschluss eines Vertrags stellt. Gleichgültig ist, ob die Bestimmungen einen äußerlich gesonderten Bestandteil des Vertrags bilden oder in die Vertragsurkunde selbst aufgenommen werden, welchen Umfang sie haben, in welcher Schriftart sie verfasst sind und welche Form der Vertrag hat. Allgemeine Geschäftsbedingungen liegen nicht vor, soweit die Vertragsbedingungen zwischen den Vertragsparteien im Einzelnen ausgehandelt sind.
          
            (2) Allgemeine Geschäftsbedingungen werden nur dann Bestandteil eines Vertrags, wenn der Verwender bei Vertragsschluss 
            
              1.
              
                die andere Vertragspartei ausdrücklich oder, wenn ein ausdrücklicher Hinweis wegen der Art des Vertragsschlusses nur unter unverhältnismäßigen Schwierigkeiten möglich ist, durch deutlich sichtbaren Aushang am Ort des Vertragsschlusses auf sie hinweist und
              
               
              2.
              
                der anderen Vertragspartei die Möglichkeit verschafft, in zumutbarer Weise, die auch eine für den Verwender erkennbare körperliche Behinderung der anderen Vertragspartei angemessen berücksichtigt, von ihrem Inhalt Kenntnis zu nehmen,
              
               
            
            und wenn die andere Vertragspartei mit ihrer Geltung einverstanden ist.
          
          (3) Die Vertragsparteien können für eine bestimmte Art von Rechtsgeschäften die Geltung bestimmter Allgemeiner Geschäftsbedingungen unter Beachtung der in Absatz 2 bezeichneten Erfordernisse im Voraus vereinbaren.
        ",Bürgerliches Gesetzbuch,2113
236711,VwGO,§ 173,,"Soweit dieses Gesetz keine Bestimmungen über das Verfahren enthält, sind das Gerichtsverfassungsgesetz und die Zivilprozeßordnung einschließlich § 278 Absatz 5 und § 278a entsprechend anzuwenden, wenn die grundsätzlichen Unterschiede der beiden Verfahrensarten dies nicht ausschließen. Die Vorschriften des Siebzehnten Titels des Gerichtsverfassungsgesetzes sind mit der Maßgabe entsprechend anzuwenden, dass an die Stelle des Oberlandesgerichts das Oberverwaltungsgericht, an die Stelle des Bundesgerichtshofs das Bundesverwaltungsgericht und an die Stelle der Zivilprozessordnung die Verwaltungsgerichtsordnung tritt. Gericht im Sinne des § 1062 der Zivilprozeßordnung ist das zuständige Verwaltungsgericht, Gericht im Sinne des § 1065 der Zivilprozeßordnung das zuständige Oberverwaltungsgericht.
        ",Verwaltungsgerichtsordnung,2102
214858,ZPO,§ 522,Zulässigkeitsprüfung; Zurückweisungsbeschluss,"(1) Das Berufungsgericht hat von Amts wegen zu prüfen, ob die Berufung an sich statthaft und ob sie in der gesetzlichen Form und Frist eingelegt und begründet ist. Mangelt es an einem dieser Erfordernisse, so ist die Berufung als unzulässig zu verwerfen. Die Entscheidung kann durch Beschluss ergehen. Gegen den Beschluss findet die Rechtsbeschwerde statt.
          
            (2) Das Berufungsgericht soll die Berufung durch Beschluss unverzüglich zurückweisen, wenn es einstimmig davon überzeugt ist, dass 
            
              1.
              
                die Berufung offensichtlich keine Aussicht auf Erfolg hat,
              
              2.
              
                die Rechtssache keine grundsätzliche Bedeutung hat,
              
              3.
              
                die Fortbildung des Rechts oder die Sicherung einer einheitlichen Rechtsprechung eine Entscheidung des Berufungsgerichts nicht erfordert und
              
              4.
              
                eine mündliche Verhandlung nicht geboten ist.
              
            
            Das Berufungsgericht oder der Vorsitzende hat zuvor die Parteien auf die beabsichtigte Zurückweisung der Berufung und die Gründe hierfür hinzuweisen und dem Berufungsführer binnen einer zu bestimmenden Frist Gelegenheit zur Stellungnahme zu geben. Der Beschluss nach Satz 1 ist zu begründen, soweit die Gründe für die Zurückweisung nicht bereits in dem Hinweis nach Satz 2 enthalten sind. Ein anfechtbarer Beschluss hat darüber hinaus eine Bezugnahme auf die tatsächlichen Feststellungen im angefochtenen Urteil mit Darstellung etwaiger Änderungen oder Ergänzungen zu enthalten.
          
          (3) Gegen den Beschluss nach Absatz 2 Satz 1 steht dem Berufungsführer das Rechtsmittel zu, das bei einer Entscheidung durch Urteil zulässig wäre.
        ",Zivilprozessordnung,2059
236646,VwGO,§ 114,,"Soweit die Verwaltungsbehörde ermächtigt ist, nach ihrem Ermessen zu handeln, prüft das Gericht auch, ob der Verwaltungsakt oder die Ablehnung oder Unterlassung des Verwaltungsakts rechtswidrig ist, weil die gesetzlichen Grenzen des Ermessens überschritten sind oder von dem Ermessen in einer dem Zweck der Ermächtigung nicht entsprechenden Weise Gebrauch gemacht ist. Die Verwaltungsbehörde kann ihre Ermessenserwägungen hinsichtlich des Verwaltungsaktes auch noch im verwaltungsgerichtlichen Verfahren ergänzen.
        ",Verwaltungsgerichtsordnung,2028
214587,ZPO,§ 253,Klageschrift,"(1) Die Erhebung der Klage erfolgt durch Zustellung eines Schriftsatzes (Klageschrift).
          
            (2) Die Klageschrift muss enthalten: 
            
              1.
              
                die Bezeichnung der Parteien und des Gerichts;
              
              2.
              
                die bestimmte Angabe des Gegenstandes und des Grundes des erhobenen Anspruchs, sowie einen bestimmten Antrag.
              
            
          
          
            (3) Die Klageschrift soll ferner enthalten:
            
              1.
              
                die Angabe, ob der Klageerhebung der Versuch einer Mediation oder eines anderen Verfahrens der außergerichtlichen Konfliktbeilegung vorausgegangen ist, sowie eine Äußerung dazu, ob einem solchen Verfahren Gründe entgegenstehen;
              
              2.
              
                die Angabe des Wertes des Streitgegenstandes, wenn hiervon die Zuständigkeit des Gerichts abhängt und der Streitgegenstand nicht in einer bestimmten Geldsumme besteht;
              
              3.
              
                eine Äußerung dazu, ob einer Entscheidung der Sache durch den Einzelrichter Gründe entgegenstehen.
              
            
          
          (4) Außerdem sind die allgemeinen Vorschriften über die vorbereitenden Schriftsätze auch auf die Klageschrift anzuwenden.
          (5) Die Klageschrift sowie sonstige Anträge und Erklärungen einer Partei, die zugestellt werden sollen, sind bei dem Gericht schriftlich unter Beifügung der für ihre Zustellung oder Mitteilung erforderlichen Zahl von Abschriften einzureichen. Einer Beifügung von Abschriften bedarf es nicht, soweit die Klageschrift elektronisch eingereicht wird.
        ",Zivilprozessordnung,2005
214655,ZPO,§ 313,Form und Inhalt des Urteils,"
            (1) Das Urteil enthält: 
            
              1.
              
                die Bezeichnung der Parteien, ihrer gesetzlichen Vertreter und der Prozessbevollmächtigten;
              
               
              2.
              
                die Bezeichnung des Gerichts und die Namen der Richter, die bei der Entscheidung mitgewirkt haben;
              
               
              3.
              
                den Tag, an dem die mündliche Verhandlung geschlossen worden ist;
              
               
              4.
              
                die Urteilsformel;
              
               
              5.
              
                den Tatbestand;
              
               
              6.
              
                die Entscheidungsgründe.
              
               
            
             
          
          (2) Im Tatbestand sollen die erhobenen Ansprüche und die dazu vorgebrachten Angriffs- und Verteidigungsmittel unter Hervorhebung der gestellten Anträge nur ihrem wesentlichen Inhalt nach knapp dargestellt werden. Wegen der Einzelheiten des Sach- und Streitstandes soll auf Schriftsätze, Protokolle und andere Unterlagen verwiesen werden.
          (3) Die Entscheidungsgründe enthalten eine kurze Zusammenfassung der Erwägungen, auf denen die Entscheidung in tatsächlicher und rechtlicher Hinsicht beruht.
        ",Zivilprozessordnung,2000
216901,SGG,§ 197,,"(1) Auf Antrag der Beteiligten oder ihrer Bevollmächtigten setzt der Urkundsbeamte des Gerichts des ersten Rechtszugs den Betrag der zu erstattenden Kosten fest. § 104 Abs. 1 Satz 2 und Abs. 2 der Zivilprozeßordnung findet entsprechende Anwendung.
          (2) Gegen die Entscheidung des Urkundsbeamten der Geschäftsstelle kann binnen eines Monats nach Bekanntgabe das Gericht angerufen werden, das endgültig entscheidet.
        ",Sozialgerichtsgesetz,1989
216783,SGG,§ 86,,"Wird während des Vorverfahrens der Verwaltungsakt abgeändert, so wird auch der neue Verwaltungsakt Gegenstand des Vorverfahrens; er ist der Stelle, die über den Widerspruch entscheidet, unverzüglich mitzuteilen.
        ",Sozialgerichtsgesetz,1980
241055,BGB,§ 254,Mitverschulden,"(1) Hat bei der Entstehung des Schadens ein Verschulden des Beschädigten mitgewirkt, so hängt die Verpflichtung zum Ersatz sowie der Umfang des zu leistenden Ersatzes von den Umständen, insbesondere davon ab, inwieweit der Schaden vorwiegend von dem einen oder dem anderen Teil verursacht worden ist.
          (2) Dies gilt auch dann, wenn sich das Verschulden des Beschädigten darauf beschränkt, dass er unterlassen hat, den Schuldner auf die Gefahr eines ungewöhnlich hohen Schadens aufmerksam zu machen, die der Schuldner weder kannte noch kennen musste, oder dass er unterlassen hat, den Schaden abzuwenden oder zu mindern. Die Vorschrift des § 278 findet entsprechende Anwendung.
        ",Bürgerliches Gesetzbuch,1908
214622,ZPO,§ 286,Freie Beweiswürdigung,"(1) Das Gericht hat unter Berücksichtigung des gesamten Inhalts der Verhandlungen und des Ergebnisses einer etwaigen Beweisaufnahme nach freier Überzeugung zu entscheiden, ob eine tatsächliche Behauptung für wahr oder für nicht wahr zu erachten sei. In dem Urteil sind die Gründe anzugeben, die für die richterliche Überzeugung leitend gewesen sind.
          (2) An gesetzliche Beweisregeln ist das Gericht nur in den durch dieses Gesetz bezeichneten Fällen gebunden.
        ",Zivilprozessordnung,1877
216852,SGG,§ 153,,"(1) Für das Verfahren vor den Landessozialgerichten gelten die Vorschriften über das Verfahren im ersten Rechtszug mit Ausnahme der §§ 91, 105 entsprechend, soweit sich aus diesem Unterabschnitt nichts anderes ergibt.
          (2) Das Landessozialgericht kann in dem Urteil über die Berufung von einer weiteren Darstellung der Entscheidungsgründe absehen, soweit es die Berufung aus den Gründen der angefochtenen Entscheidung als unbegründet zurückweist.
          (3) Das Urteil ist von den Mitgliedern des Senats zu unterschreiben. Ist ein Mitglied verhindert, so vermerkt der Vorsitzende, bei dessen Verhinderung der dienstälteste beisitzende Berufsrichter, dies unter dem Urteil mit Angabe des Hinderungsgrunds.
          (4) Das Landessozialgericht kann, außer in den Fällen des § 105 Abs. 2 Satz 1, die Berufung durch Beschluß zurückweisen, wenn es sie einstimmig für unbegründet und eine mündliche Verhandlung nicht für erforderlich hält. Die Beteiligten sind vorher zu hören. § 158 Satz 3 und 4 gilt entsprechend.
          (5) Der Senat kann in den Fällen des § 105 Abs. 2 Satz 1 durch Beschluss die Berufung dem Berichterstatter übertragen, der zusammen mit den ehrenamtlichen Richtern entscheidet.
        ",Sozialgerichtsgesetz,1857
203742,FGO,§ 116,,"(1) Die Nichtzulassung der Revision kann durch Beschwerde angefochten werden.
          (2) Die Beschwerde ist innerhalb eines Monats nach Zustellung des vollständigen Urteils bei dem Bundesfinanzhof einzulegen. Sie muss das angefochtene Urteil bezeichnen. Der Beschwerdeschrift soll eine Ausfertigung oder Abschrift des Urteils, gegen das Revision eingelegt werden soll, beigefügt werden.
          (3) Die Beschwerde ist innerhalb von zwei Monaten nach der Zustellung des vollständigen Urteils zu begründen. Die Begründung ist bei dem Bundesfinanzhof einzureichen. In der Begründung müssen die Voraussetzungen des § 115 Abs. 2 dargelegt werden. Die Begründungsfrist kann von dem Vorsitzenden auf einen vor ihrem Ablauf gestellten Antrag um einen weiteren Monat verlängert werden.
          (4) Die Einlegung der Beschwerde hemmt die Rechtskraft des Urteils.
          (5) Der Bundesfinanzhof entscheidet über die Beschwerde durch Beschluss. Der Beschluss soll kurz begründet werden; von einer Begründung kann abgesehen werden, wenn sie nicht geeignet ist, zur Klärung der Voraussetzungen beizutragen, unter denen eine Revision zuzulassen ist, oder wenn der Beschwerde stattgegeben wird. Mit der Ablehnung der Beschwerde durch den Bundesfinanzhof wird das Urteil rechtskräftig.
          (6) Liegen die Voraussetzungen des § 115 Abs. 2 Nr. 3 vor, kann der Bundesfinanzhof in dem Beschluss das angefochtene Urteil aufheben und den Rechtsstreit zur anderweitigen Verhandlung und Entscheidung zurückverweisen.
          (7) Wird der Beschwerde gegen die Nichtzulassung der Revision stattgegeben, so wird das Beschwerdeverfahren als Revisionsverfahren fortgesetzt, wenn nicht der Bundesfinanzhof das angefochtene Urteil nach Absatz 6 aufhebt; der Einlegung einer Revision durch den Beschwerdeführer bedarf es nicht. Mit der Zustellung der Entscheidung beginnt für den Beschwerdeführer die Revisionsbegründungsfrist, für die übrigen Beteiligten die Revisions- und die Revisionsbegründungsfrist. Auf Satz 1 und 2 ist in dem Beschluss hinzuweisen.
        ",Finanzgerichtsordnung,1853
216887,SGG,§ 183,,"Das Verfahren vor den Gerichten der Sozialgerichtsbarkeit ist für Versicherte, Leistungsempfänger einschließlich Hinterbliebenenleistungsempfänger, behinderte Menschen oder deren Sonderrechtsnachfolger nach § 56 des Ersten Buches Sozialgesetzbuch kostenfrei, soweit sie in dieser jeweiligen Eigenschaft als Kläger oder Beklagte beteiligt sind. Nimmt ein sonstiger Rechtsnachfolger das Verfahren auf, bleibt das Verfahren in dem Rechtszug kostenfrei. Den in Satz 1 und 2 genannten Personen steht gleich, wer im Falle des Obsiegens zu diesen Personen gehören würde. Leistungsempfängern nach Satz 1 stehen Antragsteller nach § 55a Absatz 2 Satz 1 zweite Alternative gleich. § 93 Satz 3, § 109 Abs. 1 Satz 2, § 120 Abs. 2 Satz 1 und § 192 bleiben unberührt. Die Kostenfreiheit nach dieser Vorschrift gilt nicht in einem Verfahren wegen eines überlangen Gerichtsverfahrens (§ 202 Satz 2).
        ",Sozialgerichtsgesetz,1843
