model,index,no_rag,dense,bm25,roundrobin,rrf,rerank,cite_only,cite_rrf,rrf50,cite_rrf50,cite_ls_rrf50,oracle,ls_text
Gemma-4-31B-it,23,14.893617021276595,19.148936170212767,19.148936170212767,27.659574468085108,19.148936170212767,23.404255319148938,14.893617021276595,17.02127659574468,19.148936170212767,23.404255319148938,23.404255319148938,29.78723404255319,21.27659574468085
Gemma-4-31B-it,24,8.771929824561402,7.017543859649122,8.771929824561402,10.526315789473683,8.771929824561402,12.280701754385964,8.771929824561402,12.280701754385964,8.771929824561402,10.526315789473683,8.771929824561402,19.29824561403509,10.526315789473683
Gemma-4-31B-it,25,5.769230769230769,7.6923076923076925,5.769230769230769,1.9230769230769231,7.6923076923076925,7.6923076923076925,7.6923076923076925,1.9230769230769231,9.615384615384617,15.384615384615383,5.769230769230769,46.15384615384615,11.538461538461538
Gemma-4-31B-it,26,8.19672131147541,9.836065573770492,11.475409836065571,16.39344262295082,14.754098360655735,0.0,11.475409836065571,9.836065573770492,13.114754098360656,11.475409836065571,14.754098360655735,26.229508196721312,9.836065573770492
Gemma-4-31B-it,27,5.454545454545454,0.0,9.090909090909092,9.090909090909092,10.909090909090908,10.909090909090908,3.636363636363636,7.272727272727272,9.090909090909092,5.454545454545454,5.454545454545454,45.45454545454545,9.090909090909092
Gemma-4-31B-it,28,4.878048780487805,0.0,7.317073170731707,0.0,9.75609756097561,9.75609756097561,12.195121951219512,7.317073170731707,9.75609756097561,7.317073170731707,12.195121951219512,19.51219512195122,9.75609756097561
Gemma-4-31B-it,29,35.0,30.0,30.0,40.0,25.0,25.0,40.0,45.0,40.0,35.0,45.0,20.0,25.0
Gemma-4-31B-it,30,20.0,15.0,15.0,20.0,15.0,20.0,25.0,10.0,15.0,20.0,10.0,30.0,15.0
Gemma-4-31B-it,31,16.666666666666664,19.047619047619047,11.904761904761903,19.047619047619047,19.047619047619047,14.285714285714285,16.666666666666664,19.047619047619047,26.1904761904762,23.809523809523807,23.809523809523807,33.33333333333333,11.904761904761903
Gemma-4-31B-it,32,4.918032786885246,13.114754098360656,4.918032786885246,1.639344262295082,3.278688524590164,4.918032786885246,4.918032786885246,4.918032786885246,6.557377049180328,9.836065573770492,9.836065573770492,21.311475409836063,13.114754098360656
Gemma-4-31B-it,33,8.333333333333332,0.0,12.5,12.5,10.416666666666668,16.666666666666664,2.083333333333333,10.416666666666668,10.416666666666668,10.416666666666668,12.5,29.166666666666668,10.416666666666668
Gemma-4-31B-it,34,5.128205128205128,5.128205128205128,5.128205128205128,10.256410256410255,2.564102564102564,10.256410256410255,2.564102564102564,5.128205128205128,17.94871794871795,5.128205128205128,20.51282051282051,33.33333333333333,10.256410256410255
Gemma-4-31B-it,35,10.714285714285714,1.7857142857142856,8.928571428571429,12.5,14.285714285714285,8.928571428571429,12.5,10.714285714285714,10.714285714285714,10.714285714285714,14.285714285714285,28.57142857142857,10.714285714285714
Gemma-4-31B-it,36,0.0,6.25,6.25,6.25,4.166666666666666,8.333333333333332,2.083333333333333,2.083333333333333,12.5,10.416666666666668,10.416666666666668,41.66666666666667,6.25
Gemma-4-31B-it,37,4.25531914893617,6.382978723404255,3.191489361702128,1.0638297872340423,5.319148936170213,8.51063829787234,5.319148936170213,3.191489361702128,9.574468085106384,9.574468085106384,10.638297872340424,32.97872340425532,8.51063829787234
Gemma-4-31B-it,38,3.8461538461538463,3.8461538461538463,3.8461538461538463,5.769230769230769,3.8461538461538463,3.8461538461538463,5.769230769230769,3.8461538461538463,3.8461538461538463,5.769230769230769,15.384615384615383,17.307692307692307,7.6923076923076925
Gemma-4-31B-it,39,20.6896551724138,20.6896551724138,24.13793103448276,20.6896551724138,17.24137931034483,24.13793103448276,20.6896551724138,24.13793103448276,24.13793103448276,24.13793103448276,17.24137931034483,34.48275862068966,20.689655172413794
Gemma-4-31B-it,40,7.5,10.0,10.0,10.0,3.75,3.75,2.5,8.75,10.0,2.5,13.750000000000002,30.0,2.5
Gemma-4-31B-it,41,10.638297872340424,12.76595744680851,10.638297872340424,10.638297872340424,10.638297872340424,17.02127659574468,8.51063829787234,12.76595744680851,14.893617021276595,21.27659574468085,25.53191489361702,29.78723404255319,14.893617021276595
Gemma-4-31B-it,42,7.4074074074074066,14.814814814814811,9.25925925925926,11.11111111111111,11.11111111111111,14.814814814814811,16.666666666666664,7.4074074074074066,14.814814814814811,18.51851851851852,16.666666666666664,29.629629629629623,16.666666666666664
Gemma-4-31B-it,43,7.142857142857142,7.142857142857142,12.857142857142856,10.0,4.285714285714286,10.0,10.0,8.571428571428571,12.857142857142856,17.142857142857142,5.714285714285714,17.142857142857142,8.571428571428571
Gemma-4-31B-it,44,26.666666666666668,26.666666666666668,26.666666666666668,26.666666666666668,23.33333333333333,26.666666666666668,33.33333333333333,33.33333333333333,30.0,20.0,33.33333333333333,43.333333333333336,23.333333333333332
Gemma-4-31B-it,45,9.375,6.25,15.625,6.25,12.5,15.625,6.25,12.5,15.625,18.75,18.75,40.625,9.375
Gemma-4-31B-it,46,7.017543859649122,14.035087719298245,12.280701754385964,12.280701754385964,14.035087719298245,14.035087719298245,5.263157894736842,14.035087719298245,14.035087719298245,7.017543859649122,17.543859649122805,43.85964912280701,8.771929824561402
Gemma-4-31B-it,47,12.307692307692308,12.307692307692308,7.6923076923076925,4.615384615384616,10.76923076923077,12.307692307692308,12.307692307692308,12.307692307692308,12.307692307692308,9.230769230769232,24.615384615384617,46.15384615384615,12.307692307692308
Gemma-4-31B-it,48,2.2222222222222223,13.333333333333334,8.88888888888889,13.333333333333334,13.333333333333334,15.555555555555555,2.2222222222222223,11.11111111111111,24.444444444444443,20.0,13.333333333333334,51.11111111111111,17.77777777777778
Gemma-4-31B-it,49,21.27659574468085,8.51063829787234,23.404255319148938,17.02127659574468,23.404255319148938,8.51063829787234,29.78723404255319,29.78723404255319,17.02127659574468,27.659574468085108,25.53191489361702,40.42553191489361,25.53191489361702
Gemma-4-31B-it,50,6.557377049180328,11.475409836065571,0.0,0.0,4.918032786885246,3.278688524590164,13.114754098360656,16.39344262295082,11.475409836065571,14.754098360655735,19.672131147540984,29.508196721311474,11.475409836065573
Gemma-4-31B-it,51,11.29032258064516,12.903225806451612,8.064516129032258,9.67741935483871,16.129032258064516,11.29032258064516,12.903225806451612,9.67741935483871,4.838709677419355,6.451612903225806,6.451612903225806,27.41935483870968,16.129032258064516
Gemma-4-31B-it,52,13.513513513513514,13.513513513513514,18.91891891891892,13.513513513513514,18.91891891891892,10.81081081081081,16.216216216216218,21.62162162162162,13.513513513513514,13.513513513513514,21.62162162162162,45.94594594594595,18.91891891891892
Gemma-4-31B-it,53,11.11111111111111,6.349206349206349,4.761904761904762,6.349206349206349,4.761904761904762,11.11111111111111,9.523809523809524,7.936507936507936,9.523809523809524,9.523809523809524,9.523809523809524,30.15873015873016,6.349206349206349
Gemma-4-31B-it,54,12.371134020618555,5.154639175257731,5.154639175257731,10.309278350515465,6.185567010309279,12.371134020618555,10.309278350515465,13.402061855670103,6.185567010309279,12.371134020618555,8.24742268041237,26.804123711340207,14.432989690721648
Gemma-4-31B-it,55,9.67741935483871,8.064516129032258,8.064516129032258,6.451612903225806,6.451612903225806,8.064516129032258,8.064516129032258,8.064516129032258,8.064516129032258,3.225806451612903,11.29032258064516,25.806451612903224,4.838709677419355
Gemma-4-31B-it,56,6.578947368421052,5.263157894736842,6.578947368421052,9.210526315789473,7.894736842105263,6.578947368421052,3.947368421052632,7.894736842105263,7.894736842105263,5.263157894736842,11.842105263157894,14.473684210526317,7.894736842105263
Gemma-4-31B-it,57,7.142857142857142,14.285714285714285,7.142857142857142,9.523809523809524,14.285714285714285,16.666666666666664,11.904761904761903,14.285714285714285,14.285714285714285,16.666666666666664,11.904761904761903,38.095238095238095,11.904761904761903
Gemma-4-31B-it,58,0.0,7.246376811594203,7.246376811594203,4.3478260869565215,7.246376811594203,8.695652173913043,7.246376811594203,13.043478260869565,10.144927536231885,13.043478260869565,11.594202898550725,36.231884057971016,1.4492753623188406
Gemma-4-31B-it,59,8.333333333333332,8.333333333333332,8.333333333333332,11.666666666666666,13.333333333333334,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,6.666666666666667,15.0,45.0,10.0
Gemma-4-31B-it,60,4.285714285714286,7.142857142857142,8.571428571428571,8.571428571428571,11.428571428571429,11.428571428571429,8.571428571428571,8.571428571428571,11.428571428571429,10.0,5.714285714285714,27.142857142857142,7.142857142857142
Gemma-4-31B-it,61,11.538461538461538,9.615384615384617,13.461538461538462,13.461538461538462,11.538461538461538,13.461538461538462,11.538461538461538,13.461538461538462,15.384615384615383,19.23076923076924,13.461538461538462,28.846153846153843,7.6923076923076925
Gemma-4-31B-it,62,6.8181818181818175,11.363636363636363,9.090909090909092,11.363636363636363,13.636363636363637,9.090909090909092,13.636363636363637,11.363636363636363,18.181818181818183,15.909090909090908,13.636363636363637,38.63636363636363,9.090909090909092
Gemma-4-31B-it,63,21.875,21.875,21.875,25.0,21.875,15.625,18.75,31.25,21.875,25.0,15.625,34.375,21.875
Gemma-4-31B-it,64,6.849315068493151,8.21917808219178,8.21917808219178,1.36986301369863,6.849315068493151,8.21917808219178,8.21917808219178,10.95890410958904,6.849315068493151,9.58904109589041,12.32876712328767,24.65753424657534,6.8493150684931505
Gemma-4-31B-it,65,4.285714285714286,5.714285714285714,8.571428571428571,8.571428571428571,7.142857142857142,7.142857142857142,8.571428571428571,7.142857142857142,5.714285714285714,8.571428571428571,12.857142857142856,8.571428571428571,8.571428571428571
Gemma-4-31B-it,66,9.090909090909092,4.545454545454546,4.545454545454546,13.636363636363637,11.363636363636363,15.909090909090908,11.363636363636363,11.363636363636363,18.181818181818183,13.636363636363637,13.636363636363637,36.36363636363637,15.909090909090908
Gemma-4-31B-it,67,14.0625,9.375,18.75,12.5,7.8125,12.5,15.625,12.5,10.9375,12.5,17.1875,31.25,17.1875
Gemma-4-31B-it,68,5.714285714285714,4.285714285714286,2.857142857142857,5.714285714285714,5.714285714285714,5.714285714285714,5.714285714285714,7.142857142857142,8.571428571428571,10.0,5.714285714285714,18.571428571428573,2.857142857142857
Gemma-4-31B-it,69,20.588235294117645,20.588235294117645,20.588235294117645,20.588235294117645,14.705882352941178,17.647058823529413,14.705882352941178,14.705882352941178,17.647058823529413,23.52941176470588,17.647058823529413,35.294117647058826,14.705882352941178
Gemma-4-31B-it,70,11.940298507462686,7.462686567164178,5.970149253731343,8.955223880597014,10.44776119402985,2.985074626865672,10.44776119402985,8.955223880597014,1.4925373134328357,11.940298507462686,14.925373134328357,26.86567164179105,10.44776119402985
Gemma-4-31B-it,71,6.25,10.416666666666668,8.333333333333332,6.25,8.333333333333332,4.166666666666666,4.166666666666666,4.166666666666666,6.25,6.25,12.5,41.66666666666667,4.166666666666666
Gemma-4-31B-it,72,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,10.0,10.0,13.333333333333334,13.333333333333334,10.0,20.0,23.33333333333333,30.0,13.333333333333334
Gemma-4-31B-it,73,14.084507042253522,9.859154929577464,14.084507042253522,9.859154929577464,11.267605633802818,11.267605633802818,12.676056338028168,11.267605633802818,15.492957746478872,8.450704225352112,19.718309859154928,22.53521126760564,15.492957746478872
Gemma-4-31B-it,74,12.5,17.857142857142858,12.5,16.071428571428573,25.0,12.5,17.857142857142858,3.571428571428571,10.714285714285714,12.5,19.642857142857142,33.92857142857143,16.071428571428573
Gemma-4-31B-it,75,7.228915662650602,9.63855421686747,6.024096385542169,6.024096385542169,4.819277108433735,3.614457831325301,9.63855421686747,4.819277108433735,7.228915662650602,2.409638554216868,12.048192771084338,13.253012048192772,7.228915662650602
Gemma-4-31B-it,76,24.13793103448276,10.344827586206897,17.24137931034483,20.6896551724138,20.6896551724138,20.6896551724138,20.6896551724138,20.6896551724138,13.79310344827586,20.6896551724138,13.79310344827586,34.48275862068966,27.586206896551722
Gemma-4-31B-it,77,6.578947368421052,6.578947368421052,7.894736842105263,7.894736842105263,6.578947368421052,6.578947368421052,10.526315789473683,7.894736842105263,6.578947368421052,10.526315789473683,13.157894736842104,21.052631578947366,6.578947368421052
Gemma-4-31B-it,78,27.27272727272727,31.818181818181817,27.27272727272727,18.181818181818183,27.27272727272727,18.181818181818183,27.27272727272727,22.727272727272727,27.27272727272727,31.818181818181817,27.27272727272727,31.818181818181817,31.818181818181817
Gemma-4-31B-it,79,10.20408163265306,12.244897959183673,12.244897959183673,12.244897959183673,10.20408163265306,12.244897959183673,10.20408163265306,10.20408163265306,12.244897959183673,12.244897959183673,10.20408163265306,10.20408163265306,10.204081632653061
Gemma-4-31B-it,80,13.79310344827586,12.06896551724138,18.96551724137931,13.79310344827586,13.79310344827586,13.79310344827586,10.344827586206897,3.4482758620689653,12.06896551724138,13.79310344827586,18.96551724137931,34.48275862068966,13.793103448275861
Gemma-4-E4B,0,3.7735849056603774,,,,3.7735849056603774,7.547169811320755,5.660377358490567,0.0,5.660377358490567,7.547169811320755,,18.867924528301888,
Gemma-4-E4B,1,5.555555555555555,,,,5.555555555555555,5.555555555555555,8.333333333333332,11.11111111111111,8.333333333333332,13.88888888888889,,33.33333333333333,
Gemma-4-E4B,2,15.151515151515152,,,,24.24242424242424,18.181818181818183,12.12121212121212,12.12121212121212,9.090909090909092,24.24242424242424,,42.42424242424242,
Gemma-4-E4B,3,2.272727272727273,,,,0.0,9.090909090909092,11.363636363636363,13.636363636363637,4.545454545454546,2.272727272727273,,6.8181818181818175,
Gemma-4-E4B,4,4.545454545454546,,,,0.0,9.090909090909092,4.545454545454546,4.545454545454546,11.363636363636363,9.090909090909092,,25.0,
Gemma-4-E4B,5,5.555555555555555,,,,9.25925925925926,7.4074074074074066,7.4074074074074066,12.962962962962962,7.4074074074074066,5.555555555555555,,29.629629629629623,
Gemma-4-E4B,6,4.615384615384616,,,,6.153846153846154,0.0,6.153846153846154,6.153846153846154,9.230769230769232,6.153846153846154,,10.76923076923077,
Gemma-4-E4B,7,13.636363636363637,,,,13.636363636363637,20.454545454545457,18.181818181818183,18.181818181818183,13.636363636363637,13.636363636363637,,18.181818181818183,
Gemma-4-E4B,8,3.389830508474576,,,,5.084745762711865,5.084745762711865,6.779661016949152,6.779661016949152,3.389830508474576,5.084745762711865,,30.508474576271187,
Gemma-4-E4B,9,10.256410256410255,,,,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,10.256410256410255,15.384615384615383,,33.33333333333333,
Gemma-4-E4B,10,8.333333333333332,,,,12.5,8.333333333333332,12.5,16.666666666666664,12.5,16.666666666666664,,33.33333333333333,
Gemma-4-E4B,11,8.928571428571429,,,,7.142857142857142,10.714285714285714,8.928571428571429,8.928571428571429,3.571428571428571,8.928571428571429,,17.857142857142858,
Gemma-4-E4B,12,10.344827586206897,,,,3.4482758620689653,13.79310344827586,10.344827586206897,6.896551724137931,17.24137931034483,6.896551724137931,,10.344827586206897,
Gemma-4-E4B,13,1.6129032258064515,,,,3.225806451612903,4.838709677419355,4.838709677419355,4.838709677419355,8.064516129032258,4.838709677419355,,16.129032258064516,
Gemma-4-E4B,14,0.0,,,,4.081632653061225,8.16326530612245,6.122448979591836,2.0408163265306123,0.0,6.122448979591836,,20.40816326530612,
Gemma-4-E4B,15,3.7037037037037033,,,,9.25925925925926,5.555555555555555,9.25925925925926,9.25925925925926,3.7037037037037033,7.4074074074074066,,25.925925925925924,
Gemma-4-E4B,16,18.181818181818183,,,,21.21212121212121,21.21212121212121,24.24242424242424,21.21212121212121,21.21212121212121,21.21212121212121,,33.33333333333333,
Gemma-4-E4B,17,4.166666666666666,,,,8.333333333333332,8.333333333333332,4.166666666666666,8.333333333333332,16.666666666666664,8.333333333333332,,27.08333333333333,
Gemma-4-E4B,18,0.0,,,,5.0,5.0,0.0,0.0,1.6666666666666667,5.0,,8.333333333333332,
Gemma-4-E4B,19,7.142857142857142,,,,7.142857142857142,9.523809523809524,9.523809523809524,7.142857142857142,7.142857142857142,14.285714285714285,,28.57142857142857,
Gemma-4-E4B,20,16.216216216216218,,,,16.216216216216218,18.91891891891892,16.216216216216218,16.216216216216218,24.324324324324326,18.91891891891892,,35.13513513513514,
Gemma-4-E4B,21,5.769230769230769,,,,9.615384615384617,7.6923076923076925,5.769230769230769,7.6923076923076925,9.615384615384617,15.384615384615383,,23.07692307692308,
Gemma-4-E4B,22,7.6923076923076925,,,,6.153846153846154,6.153846153846154,10.76923076923077,6.153846153846154,6.153846153846154,6.153846153846154,,18.461538461538463,
Gemma-4-E4B,23,8.51063829787234,,,,12.76595744680851,14.893617021276595,12.76595744680851,17.02127659574468,12.76595744680851,17.02127659574468,,21.27659574468085,
Gemma-4-E4B,24,8.771929824561402,,,,7.017543859649122,8.771929824561402,8.771929824561402,7.017543859649122,7.017543859649122,8.771929824561402,,12.280701754385964,
Gemma-4-E4B,25,0.0,,,,3.8461538461538463,1.9230769230769231,0.0,0.0,1.9230769230769231,7.6923076923076925,,11.538461538461538,
Gemma-4-E4B,26,1.639344262295082,,,,0.0,8.19672131147541,8.19672131147541,6.557377049180328,4.918032786885246,8.19672131147541,,13.114754098360656,
Gemma-4-E4B,27,0.0,,,,3.636363636363636,1.818181818181818,1.818181818181818,1.818181818181818,1.818181818181818,1.818181818181818,,23.63636363636364,
Gemma-4-E4B,28,2.4390243902439024,,,,2.4390243902439024,0.0,4.878048780487805,2.4390243902439024,0.0,2.4390243902439024,,26.82926829268293,
Gemma-4-E4B,29,15.0,,,,10.0,20.0,20.0,25.0,25.0,30.0,,30.0,
Gemma-4-E4B,30,10.0,,,,0.0,15.0,10.0,10.0,10.0,10.0,,25.0,
Gemma-4-E4B,31,9.523809523809524,,,,11.904761904761903,14.285714285714285,16.666666666666664,14.285714285714285,16.666666666666664,11.904761904761903,,21.428571428571427,
Gemma-4-E4B,32,0.0,,,,1.639344262295082,3.278688524590164,4.918032786885246,3.278688524590164,3.278688524590164,1.639344262295082,,8.19672131147541,
Gemma-4-E4B,33,0.0,,,,0.0,2.083333333333333,4.166666666666666,4.166666666666666,2.083333333333333,4.166666666666666,,22.916666666666664,
Gemma-4-E4B,34,5.128205128205128,,,,2.564102564102564,2.564102564102564,0.0,2.564102564102564,7.6923076923076925,2.564102564102564,,12.82051282051282,
Gemma-4-E4B,35,1.7857142857142856,,,,5.357142857142857,1.7857142857142856,5.357142857142857,3.571428571428571,5.357142857142857,3.571428571428571,,19.642857142857142,
Gemma-4-E4B,36,0.0,,,,4.166666666666666,12.5,2.083333333333333,2.083333333333333,6.25,6.25,,41.66666666666667,
Gemma-4-E4B,37,3.191489361702128,,,,3.191489361702128,3.191489361702128,4.25531914893617,3.191489361702128,4.25531914893617,7.446808510638298,,25.53191489361702,
Gemma-4-E4B,38,0.0,,,,1.9230769230769231,3.8461538461538463,5.769230769230769,3.8461538461538463,1.9230769230769231,3.8461538461538463,,19.23076923076924,
Gemma-4-E4B,39,17.24137931034483,,,,17.24137931034483,24.13793103448276,20.6896551724138,13.79310344827586,20.6896551724138,17.24137931034483,,31.03448275862069,
Gemma-4-E4B,40,2.5,,,,5.0,7.5,5.0,6.25,11.25,6.25,,13.750000000000002,
Gemma-4-E4B,41,4.25531914893617,,,,10.638297872340424,10.638297872340424,8.51063829787234,6.382978723404255,14.893617021276595,17.02127659574468,,34.04255319148936,
Gemma-4-E4B,42,0.0,,,,7.4074074074074066,5.555555555555555,1.851851851851852,3.7037037037037033,7.4074074074074066,9.25925925925926,,18.51851851851852,
Gemma-4-E4B,43,4.285714285714286,,,,2.857142857142857,5.714285714285714,2.857142857142857,4.285714285714286,5.714285714285714,0.0,,17.142857142857142,
Gemma-4-E4B,44,16.666666666666664,,,,20.0,10.0,16.666666666666664,26.666666666666668,20.0,13.333333333333334,,26.666666666666668,
Gemma-4-E4B,45,9.375,,,,12.5,6.25,3.125,6.25,18.75,15.625,,46.875,
Gemma-4-E4B,46,10.526315789473683,,,,5.263157894736842,7.017543859649122,8.771929824561402,8.771929824561402,7.017543859649122,8.771929824561402,,21.052631578947366,
Gemma-4-E4B,47,3.076923076923077,,,,1.5384615384615383,1.5384615384615383,6.153846153846154,4.615384615384616,1.5384615384615383,3.076923076923077,,29.23076923076924,
Gemma-4-E4B,48,6.666666666666667,,,,4.444444444444445,8.88888888888889,6.666666666666667,4.444444444444445,15.555555555555555,20.0,,20.0,
Gemma-4-E4B,49,14.893617021276595,,,,14.893617021276595,8.51063829787234,12.76595744680851,14.893617021276595,4.25531914893617,21.27659574468085,,31.91489361702128,
Gemma-4-E4B,50,6.557377049180328,,,,4.918032786885246,4.918032786885246,6.557377049180328,9.836065573770492,6.557377049180328,0.0,,13.114754098360656,
Gemma-4-E4B,51,3.225806451612903,,,,8.064516129032258,9.67741935483871,6.451612903225806,4.838709677419355,4.838709677419355,6.451612903225806,,11.29032258064516,
Gemma-4-E4B,52,8.108108108108109,,,,8.108108108108109,5.405405405405405,10.81081081081081,18.91891891891892,5.405405405405405,0.0,,43.24324324324324,
Gemma-4-E4B,53,1.5873015873015872,,,,4.761904761904762,1.5873015873015872,7.936507936507936,7.936507936507936,3.1746031746031744,0.0,,20.63492063492064,
Gemma-4-E4B,54,3.09278350515464,,,,6.185567010309279,6.185567010309279,11.34020618556701,9.278350515463918,5.154639175257731,0.0,,22.68041237113402,
Gemma-4-E4B,55,1.6129032258064515,,,,4.838709677419355,0.0,4.838709677419355,0.0,6.451612903225806,3.225806451612903,,6.451612903225806,
Gemma-4-E4B,56,5.263157894736842,,,,6.578947368421052,2.631578947368421,9.210526315789473,9.210526315789473,2.631578947368421,0.0,,13.157894736842104,
Gemma-4-E4B,57,2.380952380952381,,,,9.523809523809524,4.761904761904762,9.523809523809524,7.142857142857142,7.142857142857142,9.523809523809524,,21.428571428571427,
Gemma-4-E4B,58,1.4492753623188406,,,,4.3478260869565215,5.797101449275362,5.797101449275362,2.898550724637681,7.246376811594203,4.3478260869565215,,13.043478260869565,
Gemma-4-E4B,59,5.0,,,,5.0,5.0,6.666666666666667,8.333333333333332,6.666666666666667,8.333333333333332,,25.0,
Gemma-4-E4B,60,0.0,,,,4.285714285714286,4.285714285714286,5.714285714285714,2.857142857142857,7.142857142857142,10.0,,21.428571428571427,
Gemma-4-E4B,61,7.6923076923076925,,,,5.769230769230769,5.769230769230769,9.615384615384617,7.6923076923076925,7.6923076923076925,11.538461538461538,,23.07692307692308,
Gemma-4-E4B,62,4.545454545454546,,,,6.8181818181818175,6.8181818181818175,11.363636363636363,9.090909090909092,13.636363636363637,11.363636363636363,,34.090909090909086,
Gemma-4-E4B,63,18.75,,,,12.5,21.875,34.375,21.875,12.5,18.75,,34.375,
Gemma-4-E4B,64,4.10958904109589,,,,1.36986301369863,1.36986301369863,4.10958904109589,2.73972602739726,1.36986301369863,4.10958904109589,,15.068493150684931,
Gemma-4-E4B,65,4.285714285714286,,,,5.714285714285714,5.714285714285714,8.571428571428571,7.142857142857142,5.714285714285714,10.0,,18.571428571428573,
Gemma-4-E4B,66,9.090909090909092,,,,6.8181818181818175,6.8181818181818175,9.090909090909092,13.636363636363637,15.909090909090908,6.8181818181818175,,34.090909090909086,
Gemma-4-E4B,67,4.6875,,,,4.6875,4.6875,10.9375,10.9375,3.125,10.9375,,34.375,
Gemma-4-E4B,68,0.0,,,,2.857142857142857,2.857142857142857,4.285714285714286,5.714285714285714,7.142857142857142,7.142857142857142,,24.285714285714285,
Gemma-4-E4B,69,11.76470588235294,,,,14.705882352941178,14.705882352941178,14.705882352941178,17.647058823529413,17.647058823529413,17.647058823529413,,38.23529411764706,
Gemma-4-E4B,70,4.477611940298507,,,,7.462686567164178,5.970149253731343,5.970149253731343,8.955223880597014,13.432835820895525,11.940298507462686,,13.432835820895525,
Gemma-4-E4B,71,0.0,,,,2.083333333333333,4.166666666666666,6.25,8.333333333333332,6.25,6.25,,22.916666666666664,
Gemma-4-E4B,72,10.0,,,,13.333333333333334,13.333333333333334,13.333333333333334,20.0,13.333333333333334,13.333333333333334,,30.0,
Gemma-4-E4B,73,5.633802816901409,,,,8.450704225352112,8.450704225352112,7.042253521126761,8.450704225352112,12.676056338028168,11.267605633802818,,18.30985915492958,
Gemma-4-E4B,74,8.928571428571429,,,,8.928571428571429,7.142857142857142,7.142857142857142,5.357142857142857,7.142857142857142,5.357142857142857,,35.714285714285715,
Gemma-4-E4B,75,6.024096385542169,,,,2.409638554216868,1.2048192771084338,3.614457831325301,2.409638554216868,2.409638554216868,6.024096385542169,,10.843373493975903,
Gemma-4-E4B,76,24.13793103448276,,,,10.344827586206897,13.79310344827586,17.24137931034483,24.13793103448276,13.79310344827586,31.03448275862069,,6.896551724137931,
Gemma-4-E4B,77,1.3157894736842104,,,,3.947368421052632,7.894736842105263,5.263157894736842,7.894736842105263,6.578947368421052,7.894736842105263,,23.684210526315788,
Gemma-4-E4B,78,13.636363636363637,,,,13.636363636363637,13.636363636363637,18.181818181818183,13.636363636363637,18.181818181818183,22.727272727272727,,18.181818181818183,
Gemma-4-E4B,79,10.20408163265306,,,,8.16326530612245,4.081632653061225,6.122448979591836,10.20408163265306,8.16326530612245,8.16326530612245,,28.57142857142857,
Gemma-4-E4B,80,3.4482758620689653,,,,3.4482758620689653,5.172413793103448,6.896551724137931,6.896551724137931,3.4482758620689653,5.172413793103448,,18.96551724137931,
Magistral-Small,0,11.320754716981131,9.433962264150944,9.433962264150944,11.320754716981131,9.433962264150944,9.433962264150944,9.433962264150944,7.547169811320755,3.7735849056603774,9.433962264150944,9.433962264150944,16.9811320754717,9.433962264150944
Magistral-Small,1,19.444444444444446,16.666666666666664,13.88888888888889,13.88888888888889,16.666666666666664,16.666666666666664,16.666666666666664,8.333333333333332,8.333333333333332,22.22222222222222,13.88888888888889,27.77777777777778,11.11111111111111
Magistral-Small,2,30.303030303030305,9.090909090909092,21.21212121212121,21.21212121212121,24.24242424242424,30.303030303030305,12.12121212121212,21.21212121212121,18.181818181818183,18.181818181818183,24.24242424242424,30.303030303030305,15.151515151515152
Magistral-Small,3,15.909090909090908,15.909090909090908,11.363636363636363,18.181818181818183,18.181818181818183,6.8181818181818175,13.636363636363637,9.090909090909092,11.363636363636363,13.636363636363637,11.363636363636363,27.27272727272727,11.363636363636363
Magistral-Small,4,6.8181818181818175,2.272727272727273,9.090909090909092,4.545454545454546,9.090909090909092,6.8181818181818175,6.8181818181818175,6.8181818181818175,11.363636363636363,6.8181818181818175,4.545454545454546,22.727272727272727,9.090909090909092
Magistral-Small,5,11.11111111111111,9.25925925925926,5.555555555555555,5.555555555555555,9.25925925925926,11.11111111111111,12.962962962962962,9.25925925925926,12.962962962962962,7.4074074074074066,11.11111111111111,16.666666666666664,12.962962962962962
Magistral-Small,6,9.230769230769232,9.230769230769232,7.6923076923076925,6.153846153846154,4.615384615384616,12.307692307692308,9.230769230769232,7.6923076923076925,7.6923076923076925,7.6923076923076925,12.307692307692308,13.846153846153848,7.6923076923076925
Magistral-Small,7,15.909090909090908,11.363636363636363,13.636363636363637,11.363636363636363,13.636363636363637,15.909090909090908,15.909090909090908,13.636363636363637,13.636363636363637,15.909090909090908,22.727272727272727,18.181818181818183,13.636363636363635
Magistral-Small,8,3.389830508474576,3.389830508474576,3.389830508474576,3.389830508474576,10.16949152542373,5.084745762711865,6.779661016949152,8.47457627118644,3.389830508474576,6.779661016949152,8.47457627118644,20.33898305084746,5.084745762711865
Magistral-Small,9,15.384615384615383,15.384615384615383,17.94871794871795,15.384615384615383,23.07692307692308,20.51282051282051,17.94871794871795,17.94871794871795,17.94871794871795,12.82051282051282,17.94871794871795,23.07692307692308,12.82051282051282
Magistral-Small,10,25.0,20.833333333333336,29.166666666666668,25.0,25.0,16.666666666666664,8.333333333333332,25.0,20.833333333333336,20.833333333333336,16.666666666666664,20.833333333333336,16.666666666666664
